2011,Capital Project Funds,Capital Project,Capital Project Funds:Capital Project,Public Works,GENERAL SERVICES AGENCY - PUBLIC WORKS,Public Works:GENERAL SERVICES AGENCY - PUBLIC WORKS,Expense,CAPITAL OUTLAY,Expense:CAPITAL OUTLAY,3500000
2011,Internal Service Funds,Internal Service,Internal Service Funds:Internal Service,Administration and Finance,GENERAL SERVICES AGENCY - TECHNOLOGY,Administration and Finance:GENERAL SERVICES AGENCY - TECHNOLOGY,Expense,SERVICES OF OTHER DEPTS,Expense:SERVICES OF OTHER DEPTS,5474995
2011,Internal Service Funds,Internal Service,Internal Service Funds:Internal Service,Administration and Finance,GENERAL SERVICES AGENCY - CITY ADMIN,Administration and Finance:GENERAL SERVICES AGENCY - CITY ADMIN,Expense,CAPITAL OUTLAY,Expense:CAPITAL OUTLAY,155421
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Administration and Finance,HUMAN RESOURCES,Administration and Finance:HUMAN RESOURCES,Expense,MANDATORY FRINGE BENEFITS,Expense:MANDATORY FRINGE BENEFITS,1608768
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Community Health,PUBLIC HEALTH,Community Health:PUBLIC HEALTH,Revenue,ISF CHARGES FOR SERVICES,Revenue:ISF CHARGES FOR SERVICES,1363115
2011,General Funds,General,General Funds:General,Human Welfare,HUMAN RIGHTS COMMISSION,Human Welfare:HUMAN RIGHTS COMMISSION,Expense,NON PERSONNEL SERVICES,Expense:NON PERSONNEL SERVICES,396345
2011,General Funds,General,General Funds:General,Administration and Finance,GENERAL SERVICES AGENCY - CITY ADMIN,Administration and Finance:GENERAL SERVICES AGENCY - CITY ADMIN,Expense,MATERIALS & SUPPLIES,Expense:MATERIALS & SUPPLIES,906214
2011,Capital Project Funds,Capital Project,Capital Project Funds:Capital Project,Administration and Finance,GENERAL SERVICES AGENCY - CITY ADMIN,Administration and Finance:GENERAL SERVICES AGENCY - CITY ADMIN,Expense,OPERATING TRANSFERS OUT,Expense:OPERATING TRANSFERS OUT,0
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,MUNICIPAL TRANSPORTATION AGENCY,Public Works:MUNICIPAL TRANSPORTATION AGENCY,Expense,INTRAFUND TRANSFERS OUT,Expense:INTRAFUND TRANSFERS OUT,11145446
2011,Internal Service Funds,Internal Service,Internal Service Funds:Internal Service,Administration and Finance,GENERAL SERVICES AGENCY - TECHNOLOGY,Administration and Finance:GENERAL SERVICES AGENCY - TECHNOLOGY,Expense,MANDATORY FRINGE BENEFITS,Expense:MANDATORY FRINGE BENEFITS,8407659
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Public Protection,DEPARTMENT OF EMERGENCY MANAGEMENT,Public Protection:DEPARTMENT OF EMERGENCY MANAGEMENT,Expense,MATERIALS & SUPPLIES,Expense:MATERIALS & SUPPLIES,20250
2011,General Funds,General,General Funds:General,Culture and Recreation,ARTS COMMISSION,Culture and Recreation:ARTS COMMISSION,Revenue,INTRAFUND TRANSFERS IN,Revenue:INTRAFUND TRANSFERS IN,55000
2011,General Funds,General,General Funds:General,Public Works,ECONOMIC AND WORKFORCE DEVELOPMENT,Public Works:ECONOMIC AND WORKFORCE DEVELOPMENT,Revenue,CHARGES FOR SERVICES,Revenue:CHARGES FOR SERVICES,600000
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Administration and Finance,TREASURER/TAX COLLECTOR,Administration and Finance:TREASURER/TAX COLLECTOR,Expense,NON PERSONNEL SERVICES,Expense:NON PERSONNEL SERVICES,21903
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,WATER DEPARTMENT,Public Works:WATER DEPARTMENT,Revenue,INTEREST & INVESTMENT INCOME,Revenue:INTEREST & INVESTMENT INCOME,1713560
2011,General Funds,General,General Funds:General,Administration and Finance,HEALTH SERVICE SYSTEM,Administration and Finance:HEALTH SERVICE SYSTEM,Expense,SALARIES,Expense:SALARIES,2776040
2011,General Funds,General,General Funds:General,Public Protection,JUVENILE PROBATION,Public Protection:JUVENILE PROBATION,Revenue,CHARGES FOR SERVICES,Revenue:CHARGES FOR SERVICES,39000
2011,General Funds,General,General Funds:General,Human Welfare,HUMAN SERVICES,Human Welfare:HUMAN SERVICES,Expense,INTRAFUND TRANSFERS OUT,Expense:INTRAFUND TRANSFERS OUT,13708531
2011,General Funds,General,General Funds:General,Community Health,PUBLIC HEALTH,Community Health:PUBLIC HEALTH,Revenue,EXPENDITURE RECOVERY,Revenue:EXPENDITURE RECOVERY,25198637
2011,General Funds,General,General Funds:General,Human Welfare,HUMAN SERVICES,Human Welfare:HUMAN SERVICES,Expense,AID ASSISTANCE,Expense:AID ASSISTANCE,43997528
2011,General Funds,General,General Funds:General,Culture and Recreation,RECREATION AND PARK COMMISSION,Culture and Recreation:RECREATION AND PARK COMMISSION,Expense,SERVICES OF OTHER DEPTS,Expense:SERVICES OF OTHER DEPTS,16602395
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Culture and Recreation,WAR MEMORIAL,Culture and Recreation:WAR MEMORIAL,Expense,INTRAFUND TRANSFERS OUT,Expense:INTRAFUND TRANSFERS OUT,897489
2011,General Funds,General,General Funds:General,Administration and Finance,CONTROLLER,Administration and Finance:CONTROLLER,Revenue,CHARGES FOR SERVICES,Revenue:CHARGES FOR SERVICES,365826
2011,General Funds,General,General Funds:General,Other,GENERAL FUND UNALLOCATED,Other:GENERAL FUND UNALLOCATED,Revenue,CHARGES FOR SERVICES,Revenue:CHARGES FOR SERVICES,11350657
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,AIRPORT COMMISSION,Public Works:AIRPORT COMMISSION,Revenue,FINES; FORFEITURES & PENALTIES,Revenue:FINES; FORFEITURES & PENALTIES,249000
2011,Other Agency Funds,Other Agency,Other Agency Funds:Other Agency,Culture and Recreation,PUBLIC LIBRARY,Culture and Recreation:PUBLIC LIBRARY,Revenue,OTHER REVENUES,Revenue:OTHER REVENUES,349000
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Human Welfare,CHILDREN; YOUTH & THEIR FAMILIES,Human Welfare:CHILDREN; YOUTH & THEIR FAMILIES,Revenue,INTRAFUND TRANSFERS IN,Revenue:INTRAFUND TRANSFERS IN,2960000
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Administration and Finance,GENERAL SERVICES AGENCY - TECHNOLOGY,Administration and Finance:GENERAL SERVICES AGENCY - TECHNOLOGY,Expense,NON PERSONNEL SERVICES,Expense:NON PERSONNEL SERVICES,1443014
2011,General Funds,General,General Funds:General,Human Welfare,HUMAN SERVICES,Human Welfare:HUMAN SERVICES,Revenue,INTEREST & INVESTMENT INCOME,Revenue:INTEREST & INVESTMENT INCOME,255928
2011,General Funds,General,General Funds:General,Public Protection,JUVENILE PROBATION,Public Protection:JUVENILE PROBATION,Expense,NON PERSONNEL SERVICES,Expense:NON PERSONNEL SERVICES,3477691
2011,General Funds,General,General Funds:General,Public Protection,POLICE,Public Protection:POLICE,Expense,SERVICES OF OTHER DEPTS,Expense:SERVICES OF OTHER DEPTS,29818090
2011,General Funds,General,General Funds:General,Administration and Finance,HUMAN RESOURCES,Administration and Finance:HUMAN RESOURCES,Expense,SERVICES OF OTHER DEPTS,Expense:SERVICES OF OTHER DEPTS,3150296
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Community Health,PUBLIC HEALTH,Community Health:PUBLIC HEALTH,Expense,NON PERSONNEL SERVICES,Expense:NON PERSONNEL SERVICES,210508135
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,PORT,Public Works:PORT,Expense,INTRAFUND TRANSFERS OUT,Expense:INTRAFUND TRANSFERS OUT,18274735
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Public Works,ECONOMIC AND WORKFORCE DEVELOPMENT,Public Works:ECONOMIC AND WORKFORCE DEVELOPMENT,Expense,CITY GRANT PROGRAMS,Expense:CITY GRANT PROGRAMS,3932102
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Human Welfare,ENVIRONMENT,Human Welfare:ENVIRONMENT,Expense,NON PERSONNEL SERVICES,Expense:NON PERSONNEL SERVICES,2893495
2011,General Funds,General,General Funds:General,Public Protection,FIRE DEPARTMENT,Public Protection:FIRE DEPARTMENT,Revenue,EXPENDITURE RECOVERY,Revenue:EXPENDITURE RECOVERY,3926099
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Human Welfare,HUMAN SERVICES,Human Welfare:HUMAN SERVICES,Expense,MANDATORY FRINGE BENEFITS,Expense:MANDATORY FRINGE BENEFITS,288896
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Culture and Recreation,WAR MEMORIAL,Culture and Recreation:WAR MEMORIAL,Revenue,RENTS & CONCESSIONS,Revenue:RENTS & CONCESSIONS,1820837
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Human Welfare,CHILDREN AND FAMILIES COMMISSION,Human Welfare:CHILDREN AND FAMILIES COMMISSION,Revenue,INTEREST & INVESTMENT INCOME,Revenue:INTEREST & INVESTMENT INCOME,225432
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Community Health,PUBLIC HEALTH,Community Health:PUBLIC HEALTH,Revenue,INTEREST & INVESTMENT INCOME,Revenue:INTEREST & INVESTMENT INCOME,60000
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,MUNICIPAL TRANSPORTATION AGENCY,Public Works:MUNICIPAL TRANSPORTATION AGENCY,Revenue,CHARGES FOR SERVICES,Revenue:CHARGES FOR SERVICES,207736734
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Administration and Finance,GENERAL SERVICES AGENCY - CITY ADMIN,Administration and Finance:GENERAL SERVICES AGENCY - CITY ADMIN,Revenue,EXPENDITURE RECOVERY,Revenue:EXPENDITURE RECOVERY,47825617
2011,General Funds,General,General Funds:General,Administration and Finance,CONTROLLER,Administration and Finance:CONTROLLER,Expense,CAPITAL OUTLAY,Expense:CAPITAL OUTLAY,638748
2011,General Funds,General,General Funds:General,Culture and Recreation,ARTS COMMISSION,Culture and Recreation:ARTS COMMISSION,Expense,CAPITAL OUTLAY,Expense:CAPITAL OUTLAY,500000
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Public Protection,POLICE,Public Protection:POLICE,Expense,MATERIALS & SUPPLIES,Expense:MATERIALS & SUPPLIES,1296072
2011,General Funds,General,General Funds:General,Administration and Finance,BOARD OF SUPERVISORS,Administration and Finance:BOARD OF SUPERVISORS,Expense,SALARIES,Expense:SALARIES,5478969
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Human Welfare,CHILDREN; YOUTH & THEIR FAMILIES,Human Welfare:CHILDREN; YOUTH & THEIR FAMILIES,Expense,MATERIALS & SUPPLIES,Expense:MATERIALS & SUPPLIES,242346
2011,Capital Project Funds,Capital Project,Capital Project Funds:Capital Project,Culture and Recreation,RECREATION AND PARK COMMISSION,Culture and Recreation:RECREATION AND PARK COMMISSION,Revenue,OTHER REVENUES,Revenue:OTHER REVENUES,40000
2011,General Funds,General,General Funds:General,Administration and Finance,CITY PLANNING,Administration and Finance:CITY PLANNING,Revenue,INTERGOVERNMENTAL REVENUES-STATE,Revenue:INTERGOVERNMENTAL REVENUES-STATE,0
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Human Welfare,HUMAN SERVICES,Human Welfare:HUMAN SERVICES,Revenue,INTERGOVERNMENTAL REVENUES-OTHER,Revenue:INTERGOVERNMENTAL REVENUES-OTHER,100000
2011,General Funds,General,General Funds:General,Public Protection,POLICE,Public Protection:POLICE,Revenue,EXPENDITURE RECOVERY,Revenue:EXPENDITURE RECOVERY,14134299
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Culture and Recreation,PUBLIC LIBRARY,Culture and Recreation:PUBLIC LIBRARY,Revenue,CHARGES FOR SERVICES,Revenue:CHARGES FOR SERVICES,1000800
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,MUNICIPAL TRANSPORTATION AGENCY,Public Works:MUNICIPAL TRANSPORTATION AGENCY,Revenue,INTEREST & INVESTMENT INCOME,Revenue:INTEREST & INVESTMENT INCOME,2760000
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Human Welfare,ENVIRONMENT,Human Welfare:ENVIRONMENT,Expense,MANDATORY FRINGE BENEFITS,Expense:MANDATORY FRINGE BENEFITS,2296276
2011,Other Agency Funds,Other Agency,Other Agency Funds:Other Agency,Administration and Finance,RETIREMENT SYSTEM,Administration and Finance:RETIREMENT SYSTEM,Expense,SALARIES,Expense:SALARIES,8448327
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Human Welfare,ENVIRONMENT,Human Welfare:ENVIRONMENT,Revenue,INTRAFUND TRANSFERS IN,Revenue:INTRAFUND TRANSFERS IN,1017602
2011,General Funds,General,General Funds:General,Culture and Recreation,ASIAN ART MUSEUM,Culture and Recreation:ASIAN ART MUSEUM,Expense,FACILITIES MAINTENANCE,Expense:FACILITIES MAINTENANCE,150000
2011,General Funds,General,General Funds:General,Administration and Finance,CITY ATTORNEY,Administration and Finance:CITY ATTORNEY,Revenue,FINES; FORFEITURES & PENALTIES,Revenue:FINES; FORFEITURES & PENALTIES,2600000
2011,General Funds,General,General Funds:General,Public Protection,POLICE,Public Protection:POLICE,Expense,MANDATORY FRINGE BENEFITS,Expense:MANDATORY FRINGE BENEFITS,79588646
2011,General Funds,General,General Funds:General,Public Protection,FIRE DEPARTMENT,Public Protection:FIRE DEPARTMENT,Revenue,RENTS & CONCESSIONS,Revenue:RENTS & CONCESSIONS,680000
2011,General Funds,General,General Funds:General,Human Welfare,DEPARTMENT OF THE STATUS OF WOMEN,Human Welfare:DEPARTMENT OF THE STATUS OF WOMEN,Revenue,OPERATING TRANSFERS IN,Revenue:OPERATING TRANSFERS IN,16000
2011,General Funds,General,General Funds:General,Administration and Finance,ELECTIONS,Administration and Finance:ELECTIONS,Revenue,EXPENDITURE RECOVERY,Revenue:EXPENDITURE RECOVERY,332000
2011,General Funds,General,General Funds:General,Public Protection,DEPARTMENT OF EMERGENCY MANAGEMENT,Public Protection:DEPARTMENT OF EMERGENCY MANAGEMENT,Expense,DEBT SERVICE,Expense:DEBT SERVICE,3604064
2011,Debt Service Funds,Debt Service,Debt Service Funds:Debt Service,Administration and Finance,GENERAL CITY RESPONSIBILITY,Administration and Finance:GENERAL CITY RESPONSIBILITY,Revenue,INTERGOVERNMENTAL REVENUES-STATE,Revenue:INTERGOVERNMENTAL REVENUES-STATE,750000
2011,General Funds,General,General Funds:General,Administration and Finance,GENERAL SERVICES AGENCY - CITY ADMIN,Administration and Finance:GENERAL SERVICES AGENCY - CITY ADMIN,Revenue,OTHER LOCAL TAXES,Revenue:OTHER LOCAL TAXES,11368000
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Public Protection,PUBLIC DEFENDER,Public Protection:PUBLIC DEFENDER,Expense,MANDATORY FRINGE BENEFITS,Expense:MANDATORY FRINGE BENEFITS,59327
2011,General Funds,General,General Funds:General,Administration and Finance,ELECTIONS,Administration and Finance:ELECTIONS,Expense,CAPITAL OUTLAY,Expense:CAPITAL OUTLAY,0
2011,General Funds,General,General Funds:General,Public Protection,ADULT PROBATION,Public Protection:ADULT PROBATION,Revenue,CHARGES FOR SERVICES,Revenue:CHARGES FOR SERVICES,230000
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Public Works,DEPARTMENT OF BUILDING INSPECTION,Public Works:DEPARTMENT OF BUILDING INSPECTION,Expense,CAPITAL OUTLAY,Expense:CAPITAL OUTLAY,1000000
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Human Welfare,CHILDREN; YOUTH & THEIR FAMILIES,Human Welfare:CHILDREN; YOUTH & THEIR FAMILIES,Revenue,NON-ISF CHRGS FOR SVCS TO OTH CITY AGENC,Revenue:NON-ISF CHRGS FOR SVCS TO OTH CITY AGENC,0
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Public Protection,POLICE,Public Protection:POLICE,Expense,OVERHEAD,Expense:OVERHEAD,12820
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,PORT,Public Works:PORT,Expense,FACILITIES MAINTENANCE,Expense:FACILITIES MAINTENANCE,3404636
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Protection,FIRE DEPARTMENT,Public Protection:FIRE DEPARTMENT,Expense,SERVICES OF OTHER DEPTS,Expense:SERVICES OF OTHER DEPTS,10028
2011,General Funds,General,General Funds:General,Public Works,GENERAL SERVICES AGENCY - PUBLIC WORKS,Public Works:GENERAL SERVICES AGENCY - PUBLIC WORKS,Expense,MATERIALS & SUPPLIES,Expense:MATERIALS & SUPPLIES,461373
2011,General Funds,General,General Funds:General,Human Welfare,CHILDREN; YOUTH & THEIR FAMILIES,Human Welfare:CHILDREN; YOUTH & THEIR FAMILIES,Revenue,EXPENDITURE RECOVERY,Revenue:EXPENDITURE RECOVERY,6127648
2011,General Funds,General,General Funds:General,Culture and Recreation,ASIAN ART MUSEUM,Culture and Recreation:ASIAN ART MUSEUM,Expense,SERVICES OF OTHER DEPTS,Expense:SERVICES OF OTHER DEPTS,909564
2011,General Funds,General,General Funds:General,Culture and Recreation,ASIAN ART MUSEUM,Culture and Recreation:ASIAN ART MUSEUM,Expense,SALARIES,Expense:SALARIES,3518572
2011,Other Agency Funds,Other Agency,Other Agency Funds:Other Agency,Public Works,ECONOMIC AND WORKFORCE DEVELOPMENT,Public Works:ECONOMIC AND WORKFORCE DEVELOPMENT,Revenue,OTHER REVENUES,Revenue:OTHER REVENUES,142582
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,AIRPORT COMMISSION,Public Works:AIRPORT COMMISSION,Revenue,OTHER REVENUES,Revenue:OTHER REVENUES,35776000
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Administration and Finance,GENERAL SERVICES AGENCY - CITY ADMIN,Administration and Finance:GENERAL SERVICES AGENCY - CITY ADMIN,Expense,OVERHEAD,Expense:OVERHEAD,179117
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Public Protection,JUVENILE PROBATION,Public Protection:JUVENILE PROBATION,Expense,MANDATORY FRINGE BENEFITS,Expense:MANDATORY FRINGE BENEFITS,266081
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,PUBLIC UTILITIES COMMISSION,Public Works:PUBLIC UTILITIES COMMISSION,Expense,OVERHEAD,Expense:OVERHEAD,0
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Culture and Recreation,ARTS COMMISSION,Culture and Recreation:ARTS COMMISSION,Revenue,EXPENDITURE RECOVERY,Revenue:EXPENDITURE RECOVERY,181025
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Public Protection,DISTRICT ATTORNEY,Public Protection:DISTRICT ATTORNEY,Expense,SALARIES,Expense:SALARIES,3054577
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,PORT,Public Works:PORT,Revenue,OTHER FINANCING SOURCES,Revenue:OTHER FINANCING SOURCES,0
2011,General Funds,General,General Funds:General,Administration and Finance,TREASURER/TAX COLLECTOR,Administration and Finance:TREASURER/TAX COLLECTOR,Revenue,OTHER LOCAL TAXES,Revenue:OTHER LOCAL TAXES,114000
2011,Trust Funds,Trust,Trust Funds:Trust,Administration and Finance,GENERAL SERVICES AGENCY - CITY ADMIN,Administration and Finance:GENERAL SERVICES AGENCY - CITY ADMIN,Expense,NON PERSONNEL SERVICES,Expense:NON PERSONNEL SERVICES,2269050
2011,Special Revenue Funds,Special Revenue,Special Revenue Funds:Special Revenue,Culture and Recreation,ARTS COMMISSION,Culture and Recreation:ARTS COMMISSION,Revenue,INTEREST & INVESTMENT INCOME,Revenue:INTEREST & INVESTMENT INCOME,0
2011,General Funds,General,General Funds:General,Public Protection,POLICE,Public Protection:POLICE,Expense,CAPITAL OUTLAY,Expense:CAPITAL OUTLAY,2891453
2011,General Funds,General,General Funds:General,Administration and Finance,GENERAL SERVICES AGENCY - CITY ADMIN,Administration and Finance:GENERAL SERVICES AGENCY - CITY ADMIN,Expense,NON PERSONNEL SERVICES,Expense:NON PERSONNEL SERVICES,16014725
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,WATER DEPARTMENT,Public Works:WATER DEPARTMENT,Expense,CAPITAL OUTLAY,Expense:CAPITAL OUTLAY,37093716
2011,Enterprise Funds,Enterprise,Enterprise Funds:Enterprise,Public Works,WATER DEPARTMENT,Public Works:WATER DEPARTMENT,Expense,OPERATING TRANSFERS OUT,Expense:OPERATING TRANSFERS OUT,30648901
2011,General Funds,General,General Funds:General,Administration and Finance,BOARD OF SUPERVISORS,Administration and Finance:BOARD OF SUPERVISORS,Revenue,CHARGES FOR SERVICES,Revenue:CHARGES FOR SERVICES,390250
2011,General Funds,General,General Funds:General,Administration and Finance,TREASURER/TAX COLLECTOR,Administration and Finance:TREASURER/TAX COLLECTOR,Expense,MANDATORY FRINGE BENEFITS,Expense:MANDATORY FRINGE BENEFITS,6317015
2011,General Funds,General,General Funds:General,Culture and Recreation,RECREATION AND PARK COMMISSION,Culture and Recreation:RECREATION AND PARK COMMISSION,Revenue,RENTS & CONCESSIONS,Revenue:RENTS & CONCESSIONS,19471132
